time (s),CA (deg),P(bar),T(K),V (m3),Heat Release (MW),dWv_dt (Vmean),cylinder mass (kg),phi,mdot_in,mdot_fuel,mdot_radicals,mdot_out,heat_loss [MW],heat_coeff [W/m2/K]
2.0113992055314958,-56.23826217460629,4.167258569474,538.7797987746371,0.7143231951237449,-1.8889796188759383e-07,-1740827.447326865,1.9104722500011504,0.07692793011963063,-0.0,0.0,0.0,0.0,0.15479205658278156,451.2864077206961
2.0129143570466472,-55.73826217460635,4.233270143711393,540.9255902633689,0.7059849470538824,-1.6025501067983845e-07,-1766826.6798846826,1.9104722500011506,0.07692793011963062,-0.0,0.0,0.0,0.0,0.1590174894191887,455.6260446202486
2.0144295085617987,-55.23826217460635,4.300714203587204,543.0914838848882,0.6976961181204877,-1.3341308666292663e-07,-1793042.05287409,1.9104722500011504,0.07692793011963063,-0.0,0.0,0.0,0.0,0.16331679605668226,460.0337068677624
2.01594466007695,-54.738262174606405,4.369624841605503,545.2775957878108,0.6894573395497152,-2.024050751633882e-07,-1819470.3255055388,1.9104722500011506,0.07692793011963063,-0.0,0.0,0.0,0.0,0.16769184254847294,464.5105096395435
2.0174598115921016,-54.238262174606405,4.440036895343456,547.4840378384312,0.6812692387566724,-2.321142412550176e-07,-1846107.9214457425,1.9104722500011504,0.07692793011963063,-0.0,0.0,0.0,0.0,0.17214453393208015,469.057579506128
2.018974963107253,-53.73826217460635,4.5119859524859205,549.7109172627386,0.6731324392967895,-2.2205368190543554e-07,-1872950.909483998,1.9104722500011504,0.07692793011963063,-0.0,0.0,0.0,0.0,0.17667681429522974,473.6760538692891
2.0204901146224046,-53.238262174606405,4.585508354814134,551.9583362825408,0.665047560818895,-1.4707281065437918e-07,-1899994.9833180115,1.9104722500011504,0.0769279301196306,-0.0,0.0,0.0,0.0,0.18129066679273748,478.36708033771987
2.022005266137556,-52.73826217460646,4.660641200886986,554.2263917264125,0.6570152190178455,-1.996420320274451e-07,-1927235.4403521067,1.9104722500011504,0.07692793011963059,-0.0,0.0,0.0,0.0,0.18598811357293482,483.131816032476
2.0235204176527075,-52.23826217460646,4.7374223473053965,556.5151746189314,0.6490360255873981,-1.98146337683412e-07,-1954667.1594893504,1.9104722500011504,0.0769279301196306,-0.0,0.0,0.0,0.0,0.190771215613427,487.9714268184115
2.025035569167859,-51.73826217460646,4.815890408490161,558.8247697575013,0.6411105881743162,-1.9544822802283868e-07,-1982284.577924537,1.9104722500011504,0.07692793011963062,-0.0,0.0,0.0,0.0,0.19564207247676302,492.8870864590749
2.0265507206830105,-51.23826217460652,4.89608475461605,561.1552552502358,0.6332395103309214,-1.7539883447982656e-07,-2010081.666799908,1.9104722500011504,0.07692793011963059,-0.0,0.0,0.0,0.0,0.200602821928538,497.87997568355667
2.028065872198162,-50.738262174606575,4.978045507880903,563.5067020590395,0.6254233914707763,-1.6102974822957308e-07,-2038051.9058731713,1.9104722500011504,0.0769279301196306,-0.0,0.0,0.0,0.0,0.20565563949321858,502.95128117076115
2.0295810237133134,-50.23826217460646,5.061813536405709,565.8791734810964,0.6176628268210368,-1.8899087873084137e-07,-2066188.2568936907,1.9104722500011504,0.07692793011963059,-0.0,0.0,0.0,0.0,0.21080273781216277,508.10219442868345
2.031096175228465,-49.73826217460652,5.1474304462430815,568.2727246522509,0.609958407379315,-1.9086845412470762e-07,-2094483.136004168,1.9104722500011504,0.07692793011963064,-0.0,0.0,0.0,0.0,0.21604636595360593,513.333910584153
2.0326113267436163,-49.23826217460652,5.234938570507564,570.6874019755071,0.6023107198664368,-2.2515860657685515e-07,-2122928.38473711,1.9104722500011504,0.07692793011963055,-0.0,0.0,0.0,0.0,0.2213888084791878,518.6476270517286
2.034126478258768,-48.738262174606575,5.324380956191961,573.1232425707612,0.5947203466839296,-1.9870729488437264e-07,-2151515.239981437,1.9104722500011504,0.07692793011963057,-0.0,0.0,0.0,0.0,0.22683238444083387,524.0445421000486
2.0356416297739193,-48.23826217460663,5.415801347636504,575.5802736489586,0.5871878658676204,-2.8345366381744525e-07,-2180234.3024891326,1.9104722500011504,0.07692793011963059,-0.0,0.0,0.0,0.0,0.23237944610924907,529.52585328352
2.0371567812890707,-47.73826217460663,5.509244167222063,578.058511908291,0.5797138510455228,-2.2399106740466971e-07,-2209075.504314592,1.9104722500011504,0.0769279301196306,-0.0,0.0,0.0,0.0,0.23803237761131438,535.0927557581118
2.038671932804222,-47.23826217460652,5.604754492184847,580.5579628544333,0.5722988713924146,-1.865666926522253e-07,-2238028.0747489682,1.9104722500011504,0.07692793011963064,-0.0,0.0,0.0,0.0,0.2437935932716116,540.7464404472871
2.0401870843193737,-46.738262174606575,5.702378028013467,583.0786201314761,0.5649434915880377,-1.9109901478564615e-07,-2267080.5051052542,1.9104722500011504,0.07692793011963062,-0.0,0.0,0.0,0.0,0.24966553581380488,546.4880920735224
2.041702235834525,-46.23826217460663,5.802161077405568,585.6204647813765,0.5576482717727708,-2.0273931356600422e-07,-2296220.5119874063,1.9104722500011504,0.0769279301196306,-0.0,0.0,0.0,0.0,0.2556506742443816,552.318887024848
2.0432173873496766,-45.73826217460663,5.904150505146485,588.1834645086217,0.5504137675060494,-2.1566890585273101e-07,-2325434.9993716856,1.9104722500011506,0.07692793011963062,-0.0,0.0,0.0,0.0,0.2617515015548564,558.2399910690302
2.044732538864828,-45.23826217460669,6.008393697937404,590.7675728805626,0.5432405297232571,-2.115615091166908e-07,-2354710.0191912777,1.9104722500011504,0.0769279301196306,-0.0,0.0,0.0,0.0,0.2679705320864308,564.2525568870051
